created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,Title,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,Latitude,Longitude,x_sp,y_sp
9/7/15,"208,625","220,173",POINT (-73.96262429857015 40.6901326529746),22,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,379 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69013265,-73.9626243,"994,615.10","190,712.58"
9/7/15,"208,626","220,173",POINT (-73.9625408992918 40.690142404531855),13,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,372 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.6901424,-73.9625409,"994,638.23","190,716.15"
9/12/15,"217,245","219,290",POINT (-73.96616380103399 40.69014443539318),9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,Damage,Volunteer,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,295 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69014444,-73.9661638,"993,633.52","190,716.48"
9/7/15,"208,565","219,297",POINT (-73.96520488049616 40.69014883662505),6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,266 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69014884,-73.96520488,"993,899.44","190,718.19"
9/13/15,"222,098","219,255",POINT (-73.96813465622756 40.69015040377455),7,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,None,None,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,265 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.6901504,-73.96813466,"993,086.95","190,718.45"
10/30/15,"406,865","219,208",POINT (-73.9613377587693 40.69015640852406),11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69015641,-73.96133776,"994,971.88","190,721.39"
10/30/15,"406,864","219,208",POINT (-73.9612450576653 40.690167068236825),12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69016707,-73.96124506,"994,997.59","190,725.29"
10/9/15,"303,314","219,283",POINT (-73.9663364309796 40.690173991338334),0,19,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,290 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69017399,-73.96633643,"993,585.64","190,727.23"
9/7/15,"208,627","220,173",POINT (-73.96222725645173 40.6901790807762),16,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,391 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69017908,-73.96222726,"994,725.20","190,729.55"
9/13/15,"221,968","219,237",POINT (-73.96830496895625 40.69019350614793),18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,270 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69019351,-73.96830497,"993,039.72","190,734.13"
9/7/15,"208,628","220,173",POINT (-73.9620861183635 40.690195583096646),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,391 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69019558,-73.96208612,"994,764.34","190,735.58"
10/30/15,"406,863","219,208",POINT (-73.96095981994513 40.69019986847657),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69019987,-73.96095982,"995,076.68","190,737.27"
10/9/15,"303,371","219,292",POINT (-73.96534707936785 40.69020883030272),9,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,266 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69020883,-73.96534708,"993,860.00","190,740.03"
9/13/15,"222,097","219,255",POINT (-73.9681465840621 40.6902089917683),10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,265 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69020899,-73.96814658,"993,083.64","190,739.79"
9/27/15,"262,760","219,257",POINT (-73.96730782762873 40.69020929055411),24,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,264 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69020929,-73.96730783,"993,316.24","190,739.99"
9/12/15,"217,244","219,290",POINT (-73.96617686190982 40.690209555347536),12,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,289 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69020956,-73.96617686,"993,629.88","190,740.20"
10/30/15,"406,862","219,208",POINT (-73.96085285617143 40.690212168271714),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69021217,-73.96085286,"995,106.35","190,741.77"
9/7/15,"208,629","220,173",POINT (-73.96190997767962 40.69021592245775),15,0,OnCurb,Alive,Good,Quercus palustris,pin oak,3or4,Helpful,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,391 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69021592,-73.96190998,"994,813.18","190,743.01"
9/7/15,"208,630","220,173",POINT (-73.96180443853706 40.69022805341182),10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,391 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69022805,-73.96180444,"994,842.45","190,747.44"
9/7/15,"208,564","219,297",POINT (-73.96522079635751 40.69022972824023),11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,266 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69022973,-73.9652208,"993,895.02","190,747.66"
10/9/15,"303,315","219,283",POINT (-73.96635053572176 40.69024565380693),2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,290 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69024565,-73.96635054,"993,581.72","190,753.34"
9/7/15,"208,631","220,173",POINT (-73.9613423499911 40.690281166277174),7,0,OnCurb,Alive,Poor,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69028117,-73.96134235,"994,970.59","190,766.85"
9/7/15,"208,632","220,173",POINT (-73.96123752406542 40.690293215004196),12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69029321,-73.96123752,"994,999.66","190,771.25"
9/13/15,"221,969","219,237",POINT (-73.96832472432646 40.69029616289453),11,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,266 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69029616,-73.96832472,"993,034.22","190,771.53"
9/7/15,"208,633","220,173",POINT (-73.96114981317525 40.690303296390276),11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.6903033,-73.96114981,"995,023.98","190,774.93"
9/7/15,"208,634","220,173",POINT (-73.96104213466636 40.69031567356414),12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69031567,-73.96104213,"995,053.84","190,779.46"
9/7/15,"208,635","220,173",POINT (-73.96093802087381 40.69032763941216),13,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69032764,-73.96093802,"995,082.71","190,783.83"
9/7/15,"208,563","219,297",POINT (-73.96524013284812 40.69032799268706),12,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,260 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69032799,-73.96524013,"993,889.64","190,783.45"
9/13/15,"222,096","219,255",POINT (-73.96817298093556 40.690338643263665),4,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,245 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69033864,-73.96817298,"993,076.30","190,787.02"
9/7/15,"208,636","220,173",POINT (-73.96082963004545 40.69034009719158),17,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.6903401,-73.96082963,"995,112.77","190,788.38"
9/13/15,"221,970","219,237",POINT (-73.96833674515764 40.69035862580155),36,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,266 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69035863,-73.96833675,"993,030.88","190,794.29"
10/9/15,"303,370","219,292",POINT (-73.96537827997612 40.690367911759836),21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,260 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69036791,-73.96537828,"993,851.33","190,797.98"
11/1/15,"411,133","219,235",POINT (-73.96920111500171 40.69037416550122),10,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,259 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69037417,-73.96920112,"992,791.17","190,799.86"
9/12/15,"217,243","219,290",POINT (-73.96621125598675 40.69038103848471),15,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,283 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69038104,-73.96621126,"993,620.32","190,802.67"
10/28/15,"392,460","219,238",POINT (-73.96937192744856 40.69039580359522),11,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,234 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.6903958,-73.96937193,"992,743.80","190,807.73"
10/9/15,"303,316","219,283",POINT (-73.96638365772853 40.69041395140438),19,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,280 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69041395,-73.96638366,"993,572.51","190,814.65"
9/27/15,"262,759","219,257",POINT (-73.9673511221764 40.69042694068935),20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,234 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69042694,-73.96735112,"993,304.21","190,819.28"
9/13/15,"221,971","219,237",POINT (-73.96835022938001 40.69042869304308),17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,262 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69042869,-73.96835023,"993,027.13","190,819.81"
9/26/15,"262,730","221,176",POINT (-73.96002767840837 40.6904298754634),20,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,1or2,None,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,433 DEKALB AVENUE,11205,Brooklyn,303,3,Brooklyn,33,57,25,BK69,Clinton Hill,3019300,New York,40.69042988,-73.96002768,"995,335.15","190,821.19"
9/12/15,"217,242","219,290",POINT (-73.96622284777303 40.690438831424764),19,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,281 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69043883,-73.96622285,"993,617.10","190,823.73"
9/13/15,"222,095","219,255",POINT (-73.96819877124771 40.690465312083376),9,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,245 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69046531,-73.96819877,"993,069.13","190,833.17"
9/7/15,"208,562","219,297",POINT (-73.96526961673574 40.69047783258584),7,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,260 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69047783,-73.96526962,"993,881.44","190,838.04"
10/9/15,"303,369","219,292",POINT (-73.96540490025183 40.69050364512222),11,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,258 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69050365,-73.9654049,"993,843.92","190,847.43"
10/9/15,"303,317","219,283",POINT (-73.96640267620104 40.690510586531644),19,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,266 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69051059,-73.96640268,"993,567.22","190,849.85"
9/27/15,"262,758","219,257",POINT (-73.96736926098457 40.69051812550074),7,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,234 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69051813,-73.96736926,"993,299.16","190,852.50"
9/13/15,"222,094","219,255",POINT (-73.96821020229548 40.69052145863952),10,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,245 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69052146,-73.9682102,"993,065.95","190,853.63"
9/13/15,"221,972","219,237",POINT (-73.9683690431355 40.690526461534276),13,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,260 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69052646,-73.96836904,"993,021.90","190,855.43"
9/7/15,"208,561","219,297",POINT (-73.96528382540465 40.69055003732306),13,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,258 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69055004,-73.96528383,"993,877.49","190,864.35"
11/1/15,"411,134","219,235",POINT (-73.9692363806739 40.690550544952686),36,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,259 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69055055,-73.96923638,"992,781.37","190,864.12"
9/13/15,"221,973","219,237",POINT (-73.9683786601017 40.69057643185492),10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,258 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69057643,-73.96837866,"993,019.23","190,873.64"
9/12/15,"217,241","219,290",POINT (-73.96625082013256 40.69057829761389),23,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,277 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.6905783,-73.96625082,"993,609.32","190,874.54"
9/27/15,"262,757","219,257",POINT (-73.96738783177673 40.690611481567984),20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,234 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69061148,-73.96738783,"993,294.00","190,886.51"
10/28/15,"392,461","219,238",POINT (-73.96941540894298 40.690612876668226),19,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,228 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.69061288,-73.96941541,"992,731.71","190,886.81"
9/8/15,"208,856","219,320",POINT (-73.96042678152848 40.69061357041747),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,305 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69061357,-73.96042678,"995,224.44","190,888.06"
9/13/15,"221,974","219,237",POINT (-73.96838801508856 40.69062504502907),11,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,256 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69062504,-73.96838802,"993,016.63","190,891.35"
9/13/15,"222,093","219,255",POINT (-73.96823256754752 40.6906313103188),14,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,241 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69063131,-73.96823257,"993,059.74","190,893.65"
9/7/15,"208,560","219,297",POINT (-73.9653000635821 40.69063255894936),14,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,246 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69063256,-73.96530006,"993,872.98","190,894.41"
10/9/15,"303,318","219,283",POINT (-73.96642698362831 40.69063409541281),14,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,266 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.6906341,-73.96642698,"993,560.46","190,894.85"
11/1/15,"411,135","219,235",POINT (-73.9692548280082 40.690642804759975),9,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,239 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.6906428,-73.96925483,"992,776.24","190,897.73"
9/28/15,"267,847","219,281",POINT (-73.96727948131351 40.69069026462933),6,0,OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,243 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69069026,-73.96727948,"993,324.04","190,915.22"
10/28/15,"392,462","219,238",POINT (-73.96943171428049 40.69069427928991),4,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,228 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.69069428,-73.96943171,"992,727.18","190,916.47"
9/13/15,"221,975","219,237",POINT (-73.96840217800049 40.690698642460355),9,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,254 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69069864,-73.96840218,"993,012.69","190,918.16"
9/27/15,"262,756","219,257",POINT (-73.96740661977204 40.69070592281102),22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,234 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69070592,-73.96740662,"993,288.78","190,920.91"
10/9/15,"303,319","219,283",POINT (-73.96644178242381 40.690709286279244),6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,266 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69070929,-73.96644178,"993,556.35","190,922.24"
9/12/15,"217,240","219,290",POINT (-73.96627841262782 40.69071586269907),3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,275 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69071586,-73.96627841,"993,601.65","190,924.65"
9/13/15,"222,092","219,255",POINT (-73.96825018456022 40.69071783558925),11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,241 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69071784,-73.96825018,"993,054.84","190,925.17"
9/8/15,"208,857","219,320",POINT (-73.96045172390801 40.69072504992415),16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,297 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69072505,-73.96045172,"995,217.50","190,928.68"
11/1/15,"411,136","219,235",POINT (-73.96927490307189 40.69074320473662),11,0,OnCurb,Alive,Good,Crataegus crusgalli var. inermis,cockspur hawthorn,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,239 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.6907432,-73.9692749,"992,770.66","190,934.31"
